person_nbr,officer_id,full_name,first_name_npi,last_name_npi,agency_name_score,full_name_score,first_name_oov,oov_middle_initial,last_name_oov,rank,agency_name,oov_agency_name,start_date,end_date
3153,41117,BRETT KOOHARIAN,BRETT,KOOHARIAN,0.95,1.0,BRETT,A.,KOOHARIAN,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2013-12-30,
9362,41176,JAMES TUOMEY,JAMES,TUOMEY,0.95,1.0,JAMES,P.,TUOMEY,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2001-05-20,
14560,41285,JARED LIPSCHUTZ,JARED,LIPSCHUTZ,0.95,1.0,JARED,T.,LIPSCHUTZ,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2017-07-03,
9687,41226,KYRIEN CLARK,KYRIEN,CLARK,0.95,1.0,KYRIEN,O.,CLARK,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2020-01-21,
3250,41096,LAUREN FEDEN,LAUREN,FEDEN,0.95,1.0,LAUREN,F.,FEDEN,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2006-09-18,
6688,41122,JOSHUA LUZIER,JOSHUA,LUZIER,0.95,1.0,JOSHUA,J.,LUZIER,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2014-12-29,
11599,41070,JOHN BAMFORD,JOHN,BAMFORD,0.95,1.0,JOHN,E.,BAMFORD,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2008-01-08,
12282,41296,DAVID MELLONE,DAVID,MELLONE,0.95,1.0,DAVID,W.,MELLONE,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2020-01-21,
16062,84596,VINCENT RUGGERO,VINCENT,RUGGERO,0.95,1.0,VINCENT,M.,RUGGERO,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2014-11-03,
14657,41177,ALEXANDER VARAKLIS,ALEXANDER,VARAKLIS,0.95,1.0,ALEXANDER,,VARAKLIS,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2002-06-02,
12854,41209,BRETT BIGLER,BRETT,BIGLER,0.95,1.0,BRETT,J.,BIGLER,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2018-11-12,
3490,41099,DIANE GALIATSOS,DIANE,GALIATSOS,0.95,1.0,DIANE,M.,GALIATSOS,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2005-06-27,
13688,41323,MATTHEW QUINN,MATTHEW,QUINN,0.95,1.0,MATTHEW,J.,QUINN,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2006-06-26,
17683,41071,ASHLEY BARNICKLE,ASHLEY,BARNICKLE,0.95,1.0,ASHLEY,L.,BARNICKLE,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2014-05-18,
3990,41320,SHAWN PLAYFORD,SHAWN,PLAYFORD,0.95,1.0,SHAWN,G.,PLAYFORD,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2018-03-19,
13837,41342,PATRICK SMITHGALL,PATRICK,SMITHGALL,0.95,1.0,PATRICK,R.,SMITHGALL,LIEUTENANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2012-06-18,
9950,41077,ANATOLIY BISKOUP,ANATOLIY,BISKOUP,0.95,1.0,ANATOLIY,,BISKOUP,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2008-05-12,
17068,41169,KIMBERLY STAMATOPOULOS,KIMBERLY,STAMATOPOULOS,0.95,1.0,KIMBERLY,C.,STAMATOPOULOS,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2014-06-16,
20201,41084,STEPHEN CAPIZZI,STEPHEN,CAPIZZI,0.95,1.0,STEPHEN,,CAPIZZI,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2015-06-01,
15768,41232,THOMAS DENOVILLE,THOMAS,DENOVILLE,0.95,1.0,THOMAS,C.,DENOVILLE,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2018-05-14,
14906,41227,TIMOTHY CLIFFORD,TIMOTHY,CLIFFORD,0.95,1.0,TIMOTHY,L.,CLIFFORD,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2001-07-22,
4112,41153,SEAN POVEDA,SEAN,POVEDA,0.95,1.0,SEAN,Y.,POVEDA,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2018-11-26,
19054,41108,MARTIN HENRETTY,MARTIN,HENRETTY,0.95,1.0,MARTIN,T.,HENRETTY,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2004-11-15,
17818,41207,DOUGLAS BENNETT,DOUGLAS,BENNETT,0.95,1.0,DOUGLAS,M.,BENNETT,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2014-01-20,
17628,41124,CHRISTOPHER MARTIN,CHRISTOPHER,MARTIN,0.95,1.0,CHRISTOPHER,W.,MARTIN,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2003-07-14,
18740,41158,RYAN REESE,RYAN,REESE,0.95,1.0,RYAN,P.,REESE,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2003-06-09,
5083,41089,CHRISTOPHER COOK,CHRISTOPHER,COOK,0.95,1.0,CHRISTOPHER,D.,COOK,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,1999-03-28,
23056,41101,DEVIN GILMORE,DEVIN,GILMORE,0.95,1.0,DEVIN,T.,GILMORE,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2011-04-25,
10439,41200,THOMAS ATTRIDGE,THOMAS,ATTRIDGE,0.95,1.0,THOMAS,J.,ATTRIDGE,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2018-03-05,
22209,41330,MATTHEW RIHL,MATTHEW,RIHL,0.95,1.0,MATTHEW,A.,RIHL,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2004-01-26,
26293,41341,MADALYN SMITH,MADALYN,SMITH,0.95,1.0,MADALYN,M.,SMITH,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2019-07-17,
20525,41286,STEVEN LONDONO,STEVEN,LONDONO,0.95,1.0,STEVEN,,LONDONO,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2018-03-19,
19938,41274,KENNETH KERNICKY,KENNETH,KERNICKY,0.95,1.0,KENNETH,G.,KERNICKY,LIEUTENANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2011-01-03,
12623,41300,JUAN MONTOYA,JUAN,MONTOYA,0.95,1.0,JUAN,P.,MONTOYA,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2018-01-08,
15863,41104,ADAM GREEN,ADAM,GREEN,0.95,1.0,ADAM,C.,GREEN,LIEUTENANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2002-04-07,
24111,41085,MATTHEW CHATTILLION,MATTHEW,CHATTILLION,0.95,1.0,MATTHEW,A.,CHATTILLION,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2011-06-20,
28077,41125,DAVID MARTINS,DAVID,MARTINS,0.95,1.0,DAVID,M.,MARTINS,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2007-01-29,
26790,41338,PATRICK SENSENIG,PATRICK,SENSENIG,0.95,1.0,PATRICK,D.,SENSENIG,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2015-10-19,
21312,41316,ALEX PAULINA,ALEX,PAULINA,0.95,1.0,ALEX,D.,PAULINA,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2020-01-21,
13052,41151,PATRICIA PENA,PATRICIA,PENA,0.95,1.0,PATRICIA,I.,PENA,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,1999-07-18,
25657,84588,JAMES JOY,JAMES,JOY,0.95,1.0,JAMES,B.,JOY,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2007-07-16,
41966,41090,JASON COX,JASON,COX,0.95,1.0,JASON,D.,COX,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2007-06-25,
40536,41123,MATTHEW MARTIN,MATTHEW,MARTIN,0.95,1.0,MATTHEW,D.,MARTIN,LIEUTENANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2006-05-15,
24199,41317,STEPHAN PENNIX,STEPHAN,PENNIX,0.95,1.0,STEPHAN,I.,PENNIX,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2017-09-05,
25772,41253,KENNETH GILES,KENNETH,GILES,0.95,1.0,KENNETH,B.,GILES,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2015-10-19,
26035,41067,JOHN ADAMS,JOHN,ADAMS,0.95,1.0,JOHN,A.,ADAMS,,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2004-11-29,
69130,41166,DANIEL SMALDORE,DANIEL,SMALDORE,0.95,1.0,DANIEL,V.,SMALDORE,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2005-12-12,
51149,41364,RYAN WILLIAMS,RYAN,WILLIAMS,0.95,1.0,RYAN,D.,WILLIAMS,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2013-06-02,
26636,41331,ASHLEY ROBINSON,ASHLEY,ROBINSON,0.95,1.0,ASHLEY,M.,ROBINSON,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2005-01-10,
25985,41136,BRYAN MORRISON,BRYAN,MORRISON,0.95,1.0,BRYAN,J.,MORRISON,LIEUTENANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2002-05-19,
15574,41074,AVIV BERCOVICZ,AVIV,BERCOVICZ,0.95,1.0,AVIV,,BERCOVICZ,LIEUTENANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2004-01-20,
15248,41160,KEVIN RILEY,KEVIN,RILEY,0.95,1.0,KEVIN,T.,RILEY,CAPTAIN,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2006-02-03,
26795,84601,CHARLES YOUNG,CHARLES,YOUNG,0.95,1.0,CHARLES,N.,YOUNG,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2015-06-15,
22448,41347,JEREMY STRITZINGER,JEREMY,STRITZINGER,0.95,1.0,JEREMY,S.,STRITZINGER,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2008-01-24,
49957,41358,TANIA VELEZ,TANIA,VELEZ,0.95,1.0,TANIA,M.,VELEZ,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,1995-07-23,
19661,41313,BARRY OWENS,BARRY,OWENS,0.95,1.0,BARRY,S.,OWENS,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2003-01-13,
100304,84600,DAVEY TUCKER,DAVEY,TUCKER,0.95,1.0,DAVEY,L.,TUCKER,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2018-12-10,
83636,41267,KYLE HOFFMAN,KYLE,HOFFMAN,0.95,1.0,KYLE,B.,HOFFMAN,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2018-04-02,
51456,41298,CHRISTOPHER MILLER,CHRISTOPHER,MILLER,0.95,1.0,CHRISTOPHER,L.,MILLER,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2009-06-07,
39751,41111,ANDREW IVIE,ANDREW,IVIE,0.95,1.0,ANDREW,M.,IVIE,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2001-09-09,
61550,41109,TATIANA HERNANDEZ,TATIANA,HERNANDEZ,0.95,1.0,TATIANA,L.,HERNANDEZ,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2006-12-11,
52857,41092,MICHAEL CYMBALISTY,MICHAEL,CYMBALISTY,0.95,1.0,MICHAEL,L.,CYMBALISTY,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2012-06-18,
20424,41141,KELLY NUCELLI,KELLY,NUCELLI,0.95,1.0,KELLY,A.,NUCELLI,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2006-10-02,
92161,41303,BRIAN MURRAY,BRIAN,MURRAY,0.95,1.0,BRIAN,M.,MURRAY,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2014-06-30,
58463,41053,CHARLES PENN,CHARLES,PENN,0.95,1.0,CHARLES,A.,PENN,CHIEF,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,1992-04-05,
62899,41131,CHRISTOPHER MCCLAUGHERTY,CHRISTOPHER,MCCLAUGHERTY,0.95,1.0,CHRISTOPHER,R.,MCCLAUGHERTY,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2012-07-02,
93250,41212,GEORGE BONILLA,GEORGE,BONILLA,0.95,1.0,GEORGE,A.,BONILLA,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2020-01-21,
100672,41171,DARREL TABER,DARREL,TABER,0.95,1.0,DARREL,W.,TABER,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2001-07-01,
22243,41309,CHRISTIN OESTERLING,CHRISTIN,OESTERLING,0.95,1.0,CHRISTIN,L.,OESTERLING,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2015-11-16,
70069,41062,ALBERT KIM,ALBERT,KIM,0.95,1.0,ALBERT,D.,KIM,CAPTAIN,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2000-08-27,
116242,41058,JOHN FEDEN,JOHN,FEDEN,0.95,1.0,JOHN,D.,FEDEN,CAPTAIN,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,1993-12-05,
93335,41135,HERMES MOLINA,HERMES,MOLINA,0.95,1.0,HERMES,A.,MOLINA,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2003-01-13,
111818,41072,TRACEY BATES,TRACEY,BATES,0.95,1.0,TRACEY,,BATES,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2005-07-18,
78157,41103,FERNANDO GOMEZ,FERNANDO,GOMEZ,0.95,1.0,FERNANDO,,GOMEZ,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,1999-01-03,
57565,41154,STEVEN PROUD,STEVEN,PROUD,0.95,1.0,STEVEN,R.,PROUD,LIEUTENANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2003-06-09,
70062,41129,PATRICK MAXWELL,PATRICK,MAXWELL,0.95,1.0,PATRICK,G.,MAXWELL,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2007-07-24,
124258,41249,TIANSHAN FULLOP,TIANSHAN,FULLOP,0.95,1.0,TIANSHAN,W.,FULLOP,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2018-10-15,
125145,41231,MATTHEW CUDD,MATTHEW,CUDD,0.95,1.0,MATTHEW,P.,CUDD,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2018-04-30,
70655,41142,JOHN O'BEIRNE,JOHN,O'BEIRNE,0.95,1.0,JOHN,P.,O'BEIRNE,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2006-08-22,
59585,41144,JAMES O'DANIEL,JAMES,O'DANIEL,0.95,1.0,JAMES,A.,O'DANIEL,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2004-01-12,
74902,41203,PATRICK BANE,PATRICK,BANE,0.95,1.0,PATRICK,A.,BANE,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2020-01-21,
126379,41329,MATTHEW REYES,MATTHEW,REYES,0.95,1.0,MATTHEW,R.,REYES,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2015-06-22,
131141,41174,JAMEY TRAINER,JAMEY,TRAINER,0.95,1.0,JAMEY,,TRAINER,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,1998-12-20,
134269,41345,JOSHUA STALEY,JOSHUA,STALEY,0.95,1.0,JOSHUA,D.,STALEY,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2012-06-11,
132566,41305,ALEC NAESSENS,ALEC,NAESSENS,0.95,1.0,ALEC,J.,NAESSENS,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2019-07-17,
57120,41051,JAMES CASSEDY,JAMES,CASSEDY,0.95,1.0,JAMES,D.,CASSEDY,DEPUTY CHIEF,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,1994-11-27,
90822,41159,CHRISTINE RICCIO,CHRISTINE,RICCIO,0.95,1.0,CHRISTINE,C.,RICCIO,LIEUTENANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2006-01-09,
133702,41163,DAN RUSSO,DAN,RUSSO,0.95,1.0,DAN,M.,RUSSO,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2002-07-07,
135509,41149,MATTHEW OWENS,MATTHEW,OWENS,0.95,1.0,MATTHEW,G.,OWENS,LIEUTENANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2002-05-05,
133569,41359,STEVEN WALLACE,STEVEN,WALLACE,0.95,1.0,STEVEN,C.,WALLACE,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2013-07-01,
127082,41134,BRIDGET MEYER,BRIDGET,MEYER,0.95,1.0,BRIDGET,E.,MEYER,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2009-06-22,
84099,84579,JONATHAN BURGESS,JONATHAN,BURGESS,0.95,1.0,JONATHAN,,BURGESS,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2018-04-30,
91530,41365,DARRYL WILSON,DARRYL,WILSON,0.95,1.0,DARRYL,A.,WILSON,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2011-06-20,
138178,41216,STEVEN BROOKS,STEVEN,BROOKS,0.95,1.0,STEVEN,A.,BROOKS,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2018-06-25,
137721,41262,LILLIAN HAMMOND,LILLIAN,HAMMOND,0.95,1.0,LILLIAN,A.,HAMMOND,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2012-04-22,
139829,41173,STEPHEN TAPHORN,STEPHEN,TAPHORN,0.95,1.0,STEPHEN,B.,TAPHORN,LIEUTENANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2000-09-17,
138311,41246,KITSON FRANCIS,KITSON,FRANCIS,0.95,1.0,KITSON,M.,FRANCIS,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2017-09-05,
72054,84597,DALTON STALTER,DALTON,STALTER,0.95,1.0,DALTON,,STALTER,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2013-09-23,
127742,41335,WHITNEY RUBY,WHITNEY,RUBY,0.95,1.0,WHITNEY,L.,RUBY,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2013-11-18,
84764,41289,PATRICE MALONE,PATRICE,MALONE,0.95,1.0,PATRICE,J.,MALONE,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2018-06-25,
113316,41281,MICHAEL LAIRD,MICHAEL,LAIRD,0.95,1.0,MICHAEL,F.,LAIRD,LIEUTENANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2008-06-09,
140790,41056,LATASHA CHAMBERLAIN,LATASHA,CHAMBERLAIN,0.95,1.0,LATASHA,S.,CHAMBERLAIN,CAPTAIN,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2001-11-04,
139479,41094,SCOTT DOESCHER,SCOTT,DOESCHER,0.95,1.0,SCOTT,T.,DOESCHER,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2017-09-18,
131006,41165,GREGORY SIRINEK,GREGORY,SIRINEK,0.95,1.0,GREGORY,W.,SIRINEK,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2010-12-12,
150411,41263,LANGLEY HAWKINS,LANGLEY,HAWKINS,0.95,1.0,LANGLEY,H.,HAWKINS,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2012-06-18,
139865,41293,LEAH MASON,LEAH,MASON,0.95,1.0,LEAH,M.,MASON,LIEUTENANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2008-06-23,
142088,41328,BRIAN REED,BRIAN,REED,0.95,1.0,BRIAN,S.,REED,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2006-07-25,
110477,41068,RYAN ALLEN,RYAN,ALLEN,0.95,1.0,RYAN,E.,ALLEN,LIEUTENANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2006-10-02,
125298,41245,GLENN FOUST,GLENN,FOUST,0.95,1.0,GLENN,C.,FOUST,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2015-06-22,
150538,41326,MARISOL RAMIREZ,MARISOL,RAMIREZ,0.95,1.0,MARISOL,V.,RAMIREZ,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2019-07-12,
141870,41078,NICOLE BROOKS,NICOLE,BROOKS,0.95,1.0,NICOLE,K.,BROOKS,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2007-07-10,
89868,41280,JOHN LAFLEY,JOHN,LAFLEY,0.95,1.0,JOHN,M.,LAFLEY,LIEUTENANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,1995-04-02,
117964,41308,ANDREW NUCELLI,ANDREW,NUCELLI,0.95,1.0,ANDREW,J.,NUCELLI,LIEUTENANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2007-07-23,
131125,41110,JOHN HORVATH,JOHN,HORVATH,0.95,1.0,JOHN,J.,HORVATH,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2003-07-14,
149458,41152,CHRISTOPHER PENSABENE,CHRISTOPHER,PENSABENE,0.95,1.0,CHRISTOPHER,J.,PENSABENE,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2016-06-26,
136493,41208,KATHRYN BERCOVICZ,KATHRYN,BERCOVICZ,0.95,1.0,KATHRYN,S.,BERCOVICZ,LIEUTENANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2005-06-27,
132515,41221,SARAH BUTZER,SARAH,BUTZER,0.95,1.0,SARAH,E.,BUTZER,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2011-12-05,
124283,41225,BENJAMIN CIERO,BENJAMIN,CIERO,0.95,1.0,BENJAMIN,K.,CIERO,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2019-07-17,
138427,41356,JOHN VANAK,JOHN,VANAK,0.95,1.0,JOHN,,VANAK,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2007-01-02,
132893,41334,DALE ROEHRIG,DALE,ROEHRIG,0.95,1.0,DALE,K.,ROEHRIG,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2018-06-25,
138770,41256,LESLIE GREVER,LESLIE,GREVER,0.95,1.0,LESLIE,M.,GREVER,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2017-04-03,
133015,41254,ALEXIS GOOD,ALEXIS,GOOD,0.95,1.0,ALEXIS,M.,GOOD,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2020-06-22,
131078,84593,RANDALL MASON,RANDALL,MASON,0.95,1.0,RANDALL,M.,MASON,SERGEANT,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2007-07-09,
141773,41367,STEVEN YANDA,STEVEN,YANDA,0.95,1.0,STEVEN,A.,YANDA,CORPORAL,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,2013-12-30,
140087,41063,GREGORY LINDER,GREGORY,LINDER,0.95,1.0,GREGORY,S.,LINDER,CAPTAIN,ARLINGTON COUNTY POLICE DEPARTMENT,ARLINGTON COUNTY POLICE,1995-12-10,
